,product,icon,hangye1,yewu,province,lunci,jieduan,money,time,detail,investor_info,heat_num
10,鸿果科技,https://img1.qimingpian.cn/uploadImg/202105/60a1d43568b5b.png,企业服务,AIOps解决方案提供商,山东省,,战略融资,数千万人民币,2021.05.17,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=2ff543826a7254369e390e2a17bdb44d&id=4abdbddd7be4eff64e80582e60e298be,"[{'investor': '梅花创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=336ae9cc49da52739f1a35db4257dd2d&id=c5559fbfa2521258ac4d3a70516b8fb0', 'invest_type_name': '独投', 'invest_type': '4'}]",44
11,德福科技,https://img1.qimingpian.cn/uploadImg/202105/60a1d063792cd.png,生产制造,电子铜箔研发商,江西省,,战略融资,3500万美元,2021.05.17,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=d5341cf32eb8560f9a780cae17222cbc&id=945dc6eb9c80eb004a6f21fc83df75e6,"[{'investor': 'LG化学', 'detail': 'http://vip.qimingpian.com/#/detailcom?src=magic&ticket=e704b8fffcc75ca49e0525adf49225a1&id=d6d59cd5f7728b0813aadb29e1a2f8f3', 'invest_type_name': '独投', 'invest_type': '4'}]",32
12,辉大基因,https://img1.qimingpian.cn/uploadImg/202105/60a1cb9893525.png,医疗健康,基因治疗药物研发商,上海市,,B轮,4亿人民币,2021.05.17,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=3c6664ebe47d535398feced249b6635f&id=e179a18211cf4ee004b46c90507449c5,"[{'investor': '未披露', 'detail': '', 'invest_type_name': '独投', 'invest_type': '4'}]",68
13,纷享销客,https://img1.qimingpian.cn/uploadImg/202105/60a1c2170e798.png,企业服务,一站式移动CRM办公平台研发商,北京市,,F轮,数亿人民币,2021.05.17,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=a60f303e6d83593989024ee37fc57c34&id=0f142185446492716ad2b81d978a76a3,"[{'investor': '鼎晖百孚', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=f08857a9d7fa52e2805238f5de4f74ad&id=be9b209d4620b8a7683322acace2deb1', 'invest_type_name': '独投', 'invest_type': '4'}]",104
14,通用生物,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/201812/product5c20549ec6c34908723776.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623838018&Signature=WXUgt24BnejParSTEMb0GttpNjk%3D,医疗健康,基因组研究及技术应用服务商,安徽省,,Pre-IPO,数亿人民币,2021.05.17,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=2f1858b5331a5a6ba4598eb5b51b3764&id=218bf6a60a7f4486ef9ddbd638838ab8,"[{'investor': '济峰资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=dbf1535e5a085095931d98e4bef6eb06&id=fa549557927bb0ad58db97fbc338a198', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '金阖资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=ac539e352b4f51ec82b9cc60479ce3b5&id=d073ece5223001970e581012edffd964', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '毅达资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=622642b315575963a169ac43d11d4e4c&id=b15f11c942ef7c5516b52ce83c53e259', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '华义创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=2451c5516e32549eaf4a651b16bcda8f&id=2d15ed612b83be8134296509700f64e6', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '安诚资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=4ddab9d20ddf53eea07cc68977630480&id=bb83221339cf36986fd59615caae30f9', 'invest_type_name': '跟投', 'invest_type': '2'}]",92
15,菊花开卤味,https://img1.qimingpian.cn/uploadImg/202105/60a1be15abef6.png,餐饮业,家庭餐桌卤味服务商,上海市,,B轮,1亿人民币,2021.05.17,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=d13009ba620b5b5988cc66be5aa7ffe6&id=c08ab1c89c4dfd2fe2903ab7ffb17add,"[{'investor': '万物资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=31cea91b57625ff08665fe8e5a4dab9c&id=5774f4c14758fbb77be8b3f0de78aef0', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '众源资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=d8b2b1186aa155c89892433bfe09d1ca&id=ce0bb06c8d63be7d75520762bfcb2087', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '不惑创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=80ec11b633235252a31c00fd5b298a66&id=ef8cb9962f26b5028308be8a7583df23', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '浅石创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=c733829035f8568da629b1fe67434ea6&id=8e9f2e166388f09ff2e8b3936c17df88', 'invest_type_name': '跟投', 'invest_type': '2'}]",251
16,普渡科技,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202001/product5e0f6e42717bd006539622.jpg?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623838018&Signature=5ppiSEtaFdiF%2FEviSMKfFkaPmqM%3D,先进制造,智能配送机器人研发商,广东省,,战略融资,5亿人民币,2021.05.17,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=b771583589ce506fb78aa34a8f9abf1d&id=4205c89909f8ab4863f26d9f73a666a4,"[{'investor': '腾讯投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=8577e8587d5d5be8809e3d26a42419ac&id=8fc80fa3b229f9160f1186fb428e1dc7', 'invest_type_name': '独投', 'invest_type': '4'}]",35
17,木链科技,https://img1.qimingpian.cn/uploadImg/202103/605471cbbcc1a.png,企业服务,工业控制网络安全审计服务商,浙江省,,B轮,近亿人民币,2021.05.17,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=9bce3a3da82358ecb090f1328662ce01&id=204c0ba040495b33347258b8f55c6771,"[{'investor': '华义创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=2451c5516e32549eaf4a651b16bcda8f&id=2d15ed612b83be8134296509700f64e6', 'invest_type_name': '领投', 'invest_type': '1'}]",102
18,地上铁,https://img1.qimingpian.cn/uploadImg/202102/60373c793373d.png,汽车交通,新能源物流汽车租赁及运营配套服务提供商,广东省,,C+轮,1亿美元,2021.05.17,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=87802a9960155240bbefb94778bc54da&id=b71207b0ed1a5925a1e376250aa53392,"[{'investor': '英格卡集团', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=e5c833e6ac475d248a3dafaf13b156e9&id=20f381b0fec0e1d31deda415a57bd72f', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': 'SMRT Ventures', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=18dd61f30e06557688d39c797b1f4c61&id=70099ffd9b07a3d667ec93e71816d477', 'invest_type_name': '', 'invest_type': '0'}, {'investor': '润信新观象产业基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=139fe3291a1f588ea28c682c5812f637&id=5e23e5039d5ee258e6a2c798baac54d4', 'invest_type_name': '', 'invest_type': '0'}, {'investor': '博将资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=80d9dbef4be5551ca64da6605fc220cb&id=1ebab262c95e9971c697c2679b5e0875', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '经纬中国', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=742e103c9459538da64aa07e6be4609c&id=3a50ab9902e171c8869be338ec7affc9', 'invest_type_name': '跟投', 'invest_type': '2'}]",77
19,阳明量子科技,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202105/product609fac234bb40257499978.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623838018&Signature=Z5T2Gwlb7gX%2B69GSV1tgs5wba8g%3D,先进制造,量子点材料和器件生产商,广东省,,战略融资,数千万人民币,2021.05.15,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=3300879fd3a45021aa5c5b4ab77873a3&id=8acedb8e052d9cbd290d14d87cef4ea8,"[{'investor': '中科科转天使基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=a6a7d619b8b75a84bb3438cd28c8b0ae&id=44660cbf27d327adcc53de4e7b764aa0', 'invest_type_name': '独投', 'invest_type': '4'}]",27
0,谷肉,https://img1.qimingpian.cn/uploadImg/202105/60a0da671325a.png,食品饮料,植物人造肉生产商,江苏省,,天使轮,近千万人民币,2021.05.15,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=6c4d15a018b05efdbc47545af5597912&id=da8d95a02d78fe831a356dd9b0f254e8,"[{'investor': '英诺天使基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=66adef69e9da56ccac938e016c249157&id=0279cb3ff5cedbd5a210f0c8c0049000', 'invest_type_name': '独投', 'invest_type': '4'}]",67
1,常奥体育,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202001/product5e0f4d3820776110993781.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623838019&Signature=4iwS1jEccEpNqyPz4hA46KILzq4%3D,体育健身,体育赛事运营商,江苏省,,股权融资,亿元人民币,2021.05.15,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=2abba7fa0e245bff85bec76b4b26a3c0&id=bb90be82e7b68da0e2f8c214e43469c6,"[{'investor': '叁零柒创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=7c28f940d0c050e6aec4b4deb2eba266&id=e4b78cc7a67bd721714862b329b77098', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '青枫投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=5427aa422774570aad97fe8f232f1b3e&id=cd51cab3f906c390e56f539de9fcab5c', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '瑞源创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=1ed9602278d85b7f9ec699480553ba59&id=93b69dab3d092408b0c30e6753ccc4c2', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '常州政府投资基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=cf6b5653903b55eea623c6e057f2fcb4&id=f54f91410d5d2f50752f88ead1275a00', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '九域投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=cfdb5ae7700d5d5fb6ad8afa0c3beecf&id=4fb2473516b159d294d62e6021a560b6', 'invest_type_name': '合投', 'invest_type': '3'}]",8
2,XZ区块链,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202105/product609e24b3006ec097979501.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623838019&Signature=y%2BrRDM1gzkipU3HOSbkrOtip7jg%3D,区块链,大健康数据公链生态项目,,,战略融资,未披露,2021.05.14,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=d2e4e1990a3356e08f349512ffe3d4bb&id=d15f9e8d4144c9db4f400083170487bc,"[{'investor': 'Crypto Capital', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=cb98496a3d575a4489db213913b90c99&id=8dc9be5cfca4b11cf67279e2a53f0af9', 'invest_type_name': '独投', 'invest_type': '4'}, {'investor': '辉客资本', 'detail': '', 'invest_type_name': '独投', 'invest_type': '4'}, {'investor': '灰狗数字货币基金', 'detail': '', 'invest_type_name': '独投', 'invest_type': '4'}, {'investor': '博弈资产管理有限公司', 'detail': '', 'invest_type_name': '独投', 'invest_type': '4'}]",9
3,好朋友分拣,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202007/product5f1a4c83a0e1c172404088.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623838019&Signature=OoN2UyasHVDvp0meroFeivo7lt8%3D,开采,矿石智能分拣设备提供商,江西省,,B轮,1.2亿人民币,2021.05.14,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=27883d2dc8c5565e9f1386ecdbfe44a1&id=8350394d6de118ba67be06aa57282e14,"[{'investor': '梅花创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=336ae9cc49da52739f1a35db4257dd2d&id=c5559fbfa2521258ac4d3a70516b8fb0', 'invest_type_name': '独投', 'invest_type': '4'}]",22
4,爻火微电子,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202012/product5fe5661a91237894414761.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623838019&Signature=oVmBr97AOwAVt7sX37sZY4VBiJg%3D,先进制造,模拟数字混合信号芯片设计及销售商,上海市,,A轮,5000万人民币,2021.05.14,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=7d913b0f227557bf997bd13caa108c44&id=3079cacec6bfda22d5dc2ee5b1c19c3e,"[{'investor': 'IDG资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=a8fae636163a56ad87b8ea6394b39e0c&id=8f723a76fb81fdf5d1471c6ac61cda77', 'invest_type_name': '独投', 'invest_type': '4'}]",29
5,Mozik,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202001/product5e0ea2fd3bed8391347712.jpg?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623838019&Signature=b10mVu4TaPZLVtwiRcJ3AKsIVaA%3D,区块链,去中心化音乐NFT平台,北京市,,战略融资,未披露,2021.05.14,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=4754a696cfcf598b96f0b15a399f38ae&id=8816e632f9a1515c5a0cc61d103b0825,"[{'investor': 'horizon capital', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=686e86a267fe5b76ad580861f7c60afb&id=61fb428cf3b272bfb56d2db35345aa01', 'invest_type_name': '独投', 'invest_type': '4'}]",8
6,陆芯电子,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202001/product5e1122e6c47fd188067096.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623838019&Signature=esb3mQPaE6wOf27TMcKz0qisKFc%3D,生产制造,功率半导体器件研发商,上海市,,C轮,未披露,2021.05.14,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=401b7e0ddc9a5dbfbe037937d74f8d1b&id=219c2ea28a527ab348a16ef4fdc86804,"[{'investor': '国投创业', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=5b7544a14f0855faa9e21bec12afc25d&id=af23bdc88b074b662631c6f09314d549', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '思源电气', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=60a2b8c534c85cbe8ec8d14f30c06529&id=ac3d1617108e1652e4540bfaf513d958', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '富海中小企业发展基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=c6874d80f4345f95a59b3028a9489452&id=9ad5f6adec3ceb01b173005f55c1e7a3', 'invest_type_name': '跟投', 'invest_type': '2'}]",31
7,北辰青年,https://img1.qimingpian.cn/uploadImg/202105/609e208b6530b.png,社交社区,青年文化社交平台,广东省,,战略融资,千万级人民币,2021.05.14,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=659f4311d04856b1a570ed6469014699&id=292cc72429adf63156f54eee8c1f7052,"[{'investor': '电声股份', 'detail': 'http://vip.qimingpian.com/#/detailcom?src=magic&ticket=a5e0a07d3014572f8027cb8820482e61&id=1d1ee1de58890a580510369e69f4def9', 'invest_type_name': '独投', 'invest_type': '4'}, {'investor': '电声股份', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=a900a037514e5289ae197bcc63a82753&id=70be151d012b5719df6a1b4dbdc9ad30', 'invest_type_name': '独投', 'invest_type': '4'}]",10
8,火山湖,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202105/product609df5c62e385361712770.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623838019&Signature=MxYRRD%2FUCMI7k8NRGv0y7WHm%2BqI%3D,企业服务,SaaS产业互联网企业,上海市,,Pre-A轮,数千万人民币,2021.05.14,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=5d76fe9590aa515bb943dabc5e01624a&id=8eb1bd1aec3e288249edd9f65e91554b,"[{'investor': '唐竹资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=6d2f7c6b286150bbb60cf87996d0e201&id=2601c1805545f0ec3d97c493dc0d84d8', 'invest_type_name': '独投', 'invest_type': '4'}]",50
9,博物有道,https://img1.qimingpian.cn/uploadImg/202105/609ded2ec7c02.png,社交社区,文玩艺术品私域运营服务商,浙江省,,天使轮,数千万人民币,2021.05.14,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=910c2444a9615a7c8e648aaa9049058d&id=91425aed1f53081d08970f6296c04e8a,"[{'investor': '未披露', 'detail': '', 'invest_type_name': '独投', 'invest_type': '4'}]",19
